datetime,savoy_flow,savoy_height,osage_creek_flow,osage_creek_height,hwy_16_flow,hwy_16_height,hwy_59_height,lake_francis_height,watts_ok_flow,watts_ok_height,precip_expected_mm,precip_fayetteville,precip_springdale,precip_bentonville,precip_siloam,day_of_year,seasonal_cycle,precip_expected_mm_saturation,precip_fayetteville_saturation,precip_springdale_saturation,precip_bentonville_saturation,precip_siloam_saturation,savoy_height_3h_ago,savoy_height_6h_ago,osage_creek_flow_3h_ago,osage_creek_flow_6h_ago,savoy_trend,lake_headroom,hwy_59_flow_est
2026-04-10 07:00:00,96.25,2.6950000000000003,128.0,2.79,346.0,6.52,3.3425,910.36,556.0,3.2,0.0,0.0,0.0,0.0,0.0,100,0.9886775902323405,0.0,0.1,0.0,0.2,0.1,2.7025,2.72,129.0,129.0,-0.0024999999999999467,0.6399999999999864,268.1767137062987
2026-04-10 08:00:00,95.875,2.6925,128.0,2.79,346.0,6.52,3.34,910.36,552.0,3.19,0.0,0.0,0.0,0.0,0.0,100,0.9886775902323405,0.0,0.1,0.0,0.2,0.1,2.705,2.715,128.0,129.0,-0.002500000000000391,0.6399999999999864,267.74565014941084
2026-04-10 09:00:00,95.875,2.6925,127.25,2.7824999999999998,346.0,6.52,3.3325,910.36,552.0,3.19,0.0,0.0,0.0,0.0,0.0,100,0.9886775902323405,0.0,0.1,0.0,0.2,0.1,2.6975000000000002,2.7075,128.0,129.5,0.0,0.6399999999999864,266.4546846555914
2026-04-10 10:00:00,95.1,2.6875,123.5,2.7624999999999997,344.5,6.515,3.3325,910.3575000000001,550.0,3.185,0.0,0.0,0.0,0.0,0.0,100,0.9886775902323405,0.0,0.1,0.0,0.2,0.1,2.6950000000000003,2.7025,128.0,129.0,-0.004999999999999893,0.6424999999999272,266.4546846555914
2026-04-10 11:00:00,95.1,2.6875,123.5,2.7624999999999997,343.0,6.51,3.3325,910.3525,548.0,3.18,0.0,0.0,0.0,0.0,0.0,100,0.9886775902323405,0.0,0.1,0.0,0.2,0.1,2.6925,2.705,128.0,128.0,0.0,0.6475000000000364,266.4546846555914
2026-04-10 12:00:00,93.525,2.6775,121.25,2.75,343.0,6.51,3.3275,910.35,548.0,3.18,0.253999994322658,0.0,0.0,0.3,0.1,100,0.9886775902323405,0.253999994322658,0.1,0.0,0.5,0.2,2.6925,2.6975000000000002,127.25,128.0,-0.009999999999999787,0.6499999999999773,265.5958948901984
2026-04-10 13:00:00,91.65,2.665,118.5,2.7325,341.0,6.505,3.325,910.33,554.0,3.1950000000000003,0.0,0.1,0.0,0.0,0.0,100,0.9886775902323405,0.253999994322658,0.2,0.0,0.5,0.2,2.6875,2.6950000000000003,123.5,128.0,-0.012500000000000178,0.6699999999999591,265.1670560514433
2026-04-10 14:00:00,90.525,2.6575,120.0,2.74,336.5,6.4925,3.3275,910.28,560.0,3.21,0.0,0.2,0.1,0.1,0.0,100,0.9886775902323405,0.253999994322658,0.4,0.1,0.6,0.2,2.6875,2.6925,123.5,128.0,-0.00749999999999984,0.7200000000000273,265.5958948901984
2026-04-10 15:00:00,89.025,2.6475,120.25,2.7425,330.5,6.475,3.3175,910.2674999999999,554.0,3.1950000000000003,0.0,1.3,0.9,0.0,0.1,100,0.9886775902323405,0.253999994322658,1.7000000000000002,1.0,0.6,0.30000000000000004,2.6775,2.6925,121.25,127.25,-0.010000000000000231,0.7325000000000728,263.8827632094048
2026-04-10 16:00:00,86.125,2.6275,121.0,2.75,336.75,6.4925,3.3225,910.26,546.0,3.175,0.0,2.8,0.1,2.1,1.7,100,0.9886775902323405,0.253999994322658,4.5,1.1,2.7,2.0,2.665,2.6875,118.5,123.5,-0.020000000000000018,0.7400000000000091,264.7385878529403
2026-04-10 17:00:00,85.375,2.6225,122.5,2.7575,331.25,6.4775,3.3175,910.2833333333333,528.0,3.13,0.0,0.6,0.0,0.7,0.1,100,0.9886775902323405,0.253999994322658,5.1,1.1,3.4000000000000004,2.1,2.6575,2.6875,120.0,123.5,-0.004999999999999893,0.716666666666697,263.8827632094048
2026-04-10 18:00:00,85.0,2.62,123.0,2.76,329.0,6.47,3.31,,514.0,3.0949999999999998,0.7619999829679792,0.5,0.0,0.0,0.0,100,0.9886775902323405,1.0159999772906372,5.6,1.1,3.4000000000000004,2.1,2.6475,2.6775,120.25,121.25,-0.0024999999999999467,,262.6018049997504
